Date,port_rets_net,port_rets_gross,tc_drag
2019-11-18,0.0030170605551763994,0.0030170605551763994,0.0
2019-11-19,0.0024589706964091617,0.0024589706964091617,0.0
2019-11-20,-0.00028173549055458103,-0.00028173549055458103,0.0
2019-11-21,-0.002025045459406489,-0.002025045459406489,0.0
2019-11-22,-0.00022360602217378549,-0.00022360602217378549,0.0
2019-11-25,-0.00036946508580033,-0.00036946508580033,0.0
2019-11-26,0.0019536853259363913,0.0019536853259363913,0.0
2019-11-27,0.0020423110609870286,0.0020423110609870286,0.0
2019-11-29,0.0026142743364801187,0.0026142743364801187,0.0
2019-12-02,-0.0059179192827491095,-0.0059179192827491095,0.0
2019-12-03,0.002924487578189707,0.002924487578189707,0.0
2019-12-04,-0.0013126841337006863,-0.0013126841337006863,0.0
2019-12-05,-0.0005852749695565183,-0.0005852749695565183,0.0
2019-12-06,-0.0030890653926508036,-0.0030890653926508036,0.0
2019-12-09,0.0013516713315915026,0.0013516713315915026,0.0
2019-12-10,-0.002459692505122372,-0.002459692505122372,0.0
2019-12-11,-0.000852247153036092,-0.000852247153036092,0.0
2019-12-12,-0.008020344805096023,-0.008020344805096023,0.0
2019-12-13,0.006244478239062573,0.006244478239062573,0.0
2019-12-16,-0.009022688275596363,-0.009022688275596363,0.0
2019-12-17,0.003212054551114679,0.003212054551114679,0.0
2019-12-18,0.002109475767164548,0.002109475767164548,0.0
2019-12-19,-0.0005096507501884384,-0.0005096507501884384,0.0
2019-12-20,0.0009130604002587336,0.0009130604002587336,0.0
2019-12-23,0.001508817535458388,0.001508817535458388,0.0
2019-12-24,-0.00032787658256375944,-0.00032787658256375944,0.0
2019-12-26,-0.0032842018595599406,-0.0032842018595599406,0.0
2019-12-27,-0.003946502529961145,-0.003946502529961145,0.0
2019-12-30,-0.0002879697693860572,-0.0002879697693860572,0.0
2019-12-31,-0.00215747515920996,-0.00215747515920996,0.0
2020-01-02,0.005192147031008086,0.005192147031008086,0.0
2020-01-03,0.007443391238167349,0.007443391238167349,0.0
2020-01-06,-0.00029417287563807533,-0.00029417287563807533,0.0
2020-01-07,0.0028456439216912673,0.0028456439216912673,0.0
2020-01-08,0.0004152642565168786,0.0004152642565168786,0.0
2020-01-09,-0.00040179026046145727,-0.00040179026046145727,0.0
2020-01-10,-0.004102843087210792,-0.004102843087210792,0.0
2020-01-13,-0.0005075932422206989,-0.0005075932422206989,0.0
2020-01-14,-0.0005087743522056951,-0.0005087743522056951,0.0
2020-01-15,0.001634496571917963,0.001634496571917963,0.0
2020-01-16,0.00783531631979228,0.00783531631979228,0.0
2020-01-17,-0.0027955166576792787,-0.0027955166576792787,0.0
2020-01-21,0.00295496920851694,0.00295496920851694,0.0
2020-01-22,0.0016102916488772928,0.0016102916488772928,0.0
2020-01-23,-5.438272382483428e-05,-5.438272382483428e-05,0.0
2020-01-24,0.007676485935296791,0.007676485935296791,0.0
2020-01-27,0.007043934243066565,0.007043934243066565,0.0
2020-01-28,-0.0005544776737115591,-0.0005544776737115591,0.0
2020-01-29,0.006008310197600548,0.006008310197600548,0.0
2020-01-30,0.004838683307654202,0.004838683307654202,0.0
2020-01-31,0.0017251270208453401,0.0017251270208453401,0.0
2020-02-03,0.0020885237847426295,0.0020885237847426295,0.0
2020-02-04,-0.0064140908106204205,-0.0064140908106204205,0.0
2020-02-05,0.0004414766346681463,0.0004414766346681463,0.0
2020-02-06,0.0026486108577586653,0.0026486108577586653,0.0
2020-02-07,0.0029553066289458637,0.0029553066289458637,0.0
2020-02-10,0.005769878686053186,0.005769878686053186,0.0
2020-02-11,-0.0013054676778066917,-0.0013054676778066917,0.0
2020-02-12,-0.0030617395535085705,-0.0030617395535085705,0.0
2020-02-13,0.0036689609582803194,0.0036689609582803194,0.0
2020-02-14,0.0022694115126094057,0.0022694115126094057,0.0
2020-02-18,-0.005363674113307404,-0.005363674113307404,0.0
2020-02-19,0.00042237095906557173,0.00042237095906557173,0.0
2020-02-20,0.007576454873908476,0.007576454873908476,0.0
2020-02-21,0.001492154777538886,0.001492154777538886,0.0
2020-02-24,0.01037970399161869,0.01037970399161869,0.0
2020-02-25,-0.0014883745134569063,-0.0014883745134569063,0.0
2020-02-26,0.0036334814903286904,0.0036334814903286904,0.0
2020-02-27,0.0010767473143914604,0.0010767473143914604,0.0
2020-02-28,0.006983644950992985,0.006983644950992985,0.0
2020-03-02,-0.007302347967853435,-0.007302347967853435,0.0
2020-03-03,0.0008141932241112792,0.0008141932241112792,0.0
2020-03-04,0.0007654832943897377,0.0007654832943897377,0.0
2020-03-05,0.006323805285795202,0.006323805285795202,0.0
2020-03-06,0.005462876084738596,0.005462876084738596,0.0
2020-03-09,-0.00861162165745643,-0.00861162165745643,0.0
2020-03-10,-0.009291543774720395,-0.009291543774720395,0.0
2020-03-11,-0.00755005667710291,-0.00755005667710291,0.0
2020-03-12,0.004784363710043694,0.004784363710043694,0.0
2020-03-13,0.007897021344510655,0.007897021344510655,0.0
2020-03-16,0.016199473490094745,0.016199473490094745,0.0
2020-03-17,0.005545263505166232,0.005545263505166232,0.0
2020-03-18,-0.007023202429241568,-0.007023202429241568,0.0
2020-03-19,-0.001846675477026082,-0.001846675477026082,0.0
2020-03-20,0.015136257029212176,0.015136257029212176,0.0
2020-03-23,0.010340113503432318,0.010340113503432318,0.0
2020-03-24,-0.01055775073471826,-0.01055775073471826,0.0
2020-03-25,0.00961321349190539,0.00961321349190539,0.0
2020-03-26,0.001508142468327416,0.001508142468327416,0.0
2020-03-27,-0.00021236703359065113,-0.00021236703359065113,0.0
2020-03-30,0.007103865891278868,0.007103865891278868,0.0
2020-03-31,-0.0031445082042893006,-0.0031445082042893006,0.0
2020-04-01,0.011989497148920994,0.011989497148920994,0.0
2020-04-02,-0.004881429876054716,-0.004881429876054716,0.0
2020-04-03,-0.006380248074306913,-0.006380248074306913,0.0
2020-04-06,-0.006206728617351914,-0.006206728617351914,0.0
2020-04-07,-0.02112552110569416,-0.02112552110569416,0.0
2020-04-08,0.0019055522970096214,0.0019055522970096214,0.0
2020-04-09,0.005289322232526902,0.005289322232526902,0.0
2020-04-13,0.00043682940694401366,0.00043682940694401366,0.0
2020-04-14,0.009567643936545727,0.009567643936545727,0.0
2020-04-15,0.01928056361065474,0.01928056361065474,0.0
2020-04-16,-0.0025943662855590285,-0.0025943662855590285,0.0
2020-04-17,-0.015768499081879096,-0.015768499081879096,0.0
2020-04-20,0.010460283391463446,0.010460283391463446,0.0
2020-04-21,0.02391147878073892,0.02391147878073892,0.0
2020-04-22,-0.008882331295497224,-0.008882331295497224,0.0
2020-04-23,-0.0012546425577655371,-0.0012546425577655371,0.0
2020-04-24,0.006775317038788413,0.006775317038788413,0.0
2020-04-27,0.005065748213580732,0.005065748213580732,0.0
2020-04-28,0.00014302486371386178,0.00014302486371386178,0.0
2020-04-29,-0.005759262201035415,-0.005759262201035415,0.0
2020-04-30,-0.012052222193563621,-0.012052222193563621,0.0
2020-05-01,0.011469800333186328,0.011469800333186328,0.0
2020-05-04,-0.006838539624837383,-0.006838539624837383,0.0
2020-05-05,-0.00639581182461452,-0.00639581182461452,0.0
2020-05-06,0.005513207211935039,0.005513207211935039,0.0
2020-05-07,-0.0054467681647978,-0.0054467681647978,0.0
2020-05-08,-0.008254220248851828,-0.008254220248851828,0.0
2020-05-11,0.007814535295629251,0.007814535295629251,0.0
2020-05-12,0.005737754469398658,0.005737754469398658,0.0
2020-05-13,0.011303674897866448,0.011303674897866448,0.0
2020-05-14,-7.818870412420448e-05,-7.818870412420448e-05,0.0
2020-05-15,-0.0004977890837028217,-0.0004977890837028217,0.0
2020-05-18,-0.02012353902653841,-0.02012353902653841,0.0
2020-05-19,-0.001249626694647451,-0.001249626694647451,0.0
2020-05-20,-0.00376378211126272,-0.00376378211126272,0.0
2020-05-21,0.005203520697806951,0.005203520697806951,0.0
2020-05-22,0.005382223629104567,0.005382223629104567,0.0
2020-05-26,-0.015631860858450274,-0.015631860858450274,0.0
2020-05-27,0.008428174744770997,0.008428174744770997,0.0
2020-05-28,-0.00227464422051565,-0.00227464422051565,0.0
2020-05-29,-0.0055868258850398,-0.0055868258850398,0.0
2020-06-01,-0.0028078767611507205,-0.0028078767611507205,0.0
2020-06-02,-0.005276999582414102,-0.005276999582414102,0.0
2020-06-03,-0.004520582820870651,-0.004520582820870651,0.0
2020-06-04,-0.009200385707584354,-0.009200385707584354,0.0
2020-06-05,-0.011237680972051984,-0.011237680972051984,0.0
2020-06-08,-0.0038154794106326426,-0.0038154794106326426,0.0
2020-06-09,0.007731186043346901,0.007731186043346901,0.0
2020-06-10,-2.94730145461968e-05,-2.94730145461968e-05,0.0
2020-06-11,0.01666297876137539,0.01666297876137539,0.0
2020-06-12,-0.0015487993955582732,-0.0015487993955582732,0.0
2020-06-15,0.0034325179587221186,0.0034325179587221186,0.0
2020-06-16,0.0016196684041190424,0.0016196684041190424,0.0
2020-06-17,-0.0011761546956818778,-0.0011761546956818778,0.0
2020-06-18,-0.0006317186082886413,-0.0006317186082886413,0.0
2020-06-19,-0.003474796722171915,-0.003474796722171915,0.0
2020-06-22,-7.188098517119817e-05,-7.188098517119817e-05,0.0
2020-06-23,0.004615388492476171,0.004615388492476171,0.0
2020-06-24,0.009369399188314413,0.009369399188314413,0.0
2020-06-25,0.0047151568641913486,0.0047151568641913486,0.0
2020-06-26,0.010583381604473873,0.010583381604473873,0.0
2020-06-29,-0.017535366305749825,-0.017535366305749825,0.0
2020-06-30,-0.016973467677905956,-0.016973467677905956,0.0
2020-07-01,-0.009111568216524391,-0.009111568216524391,0.0
2020-07-02,0.0012420498777167871,0.0012420498777167871,0.0
2020-07-06,-0.006252994542569307,-0.006252994542569307,0.0
2020-07-07,0.0021901768381332263,0.0021901768381332263,0.0
2020-07-08,-0.004806012255034886,-0.004806012255034886,0.0
2020-07-09,0.0031333005810078632,0.0031333005810078632,0.0
2020-07-10,0.0009219513605144476,0.0009219513605144476,0.0
2020-07-13,0.010204711243438165,0.010204711243438165,0.0
2020-07-14,-0.000522198926083201,-0.000522198926083201,0.0
2020-07-15,-0.006748178835429235,-0.006748178835429235,0.0
2020-07-16,0.0012280312619727353,0.0012280312619727353,0.0
2020-07-17,0.0002587047798546389,0.0002587047798546389,0.0
2020-07-20,0.003777865453966939,0.003777865453966939,0.0
2020-07-21,-0.0012714526636441468,-0.0012714526636441468,0.0
2020-07-22,-0.004013744240753225,-0.004013744240753225,0.0
2020-07-23,-0.0015923669144677034,-0.0015923669144677034,0.0
2020-07-24,0.0008370086465568459,0.0008370086465568459,0.0
2020-07-27,-0.000929415449623844,-0.000929415449623844,0.0
2020-07-28,0.002972053295375509,0.002972053295375509,0.0
2020-07-29,-0.003879897114873739,-0.003879897114873739,0.0
2020-07-30,0.0061393894346737105,0.0061393894346737105,0.0
2020-07-31,-0.002466717018640482,-0.002466717018640482,0.0
2020-08-03,-0.013195449454774157,-0.013195449454774157,0.0
2020-08-04,0.002476008696078511,0.002476008696078511,0.0
2020-08-05,-0.0062608437504957475,-0.0062608437504957475,0.0
2020-08-06,0.005309671354311517,0.005309671354311517,0.0
2020-08-07,0.004912956886998301,0.004912956886998301,0.0
2020-08-10,-0.001754671148078632,-0.001754671148078632,0.0
2020-08-11,-0.0023423538194954777,-0.0023423538194954777,0.0
2020-08-12,-0.0076223711956395985,-0.0076223711956395985,0.0
2020-08-13,-0.01086738809200153,-0.01086738809200153,0.0
2020-08-14,-0.0008326742189826743,-0.0008326742189826743,0.0
2020-08-17,-0.00967419310168435,-0.00967419310168435,0.0
2020-08-18,0.002341625437275102,0.002341625437275102,0.0
2020-08-19,-0.0008111603816635303,-0.0008111603816635303,0.0
2020-08-20,0.0013257477147157095,0.0013257477147157095,0.0
2020-08-21,0.0002790023506155366,0.0002790023506155366,0.0
2020-08-24,-0.0017191380710644432,-0.0017191380710644432,0.0
2020-08-25,-0.011575201500499236,-0.011575201500499236,0.0
2020-08-26,0.0004473572949467427,0.0004473572949467427,0.0
2020-08-27,-0.00949965614343182,-0.00949965614343182,0.0
2020-08-28,0.00022269168763357932,0.00022269168763357932,0.0
2020-08-31,-0.0003703964883973884,-0.0003703964883973884,0.0
2020-09-01,0.00017662002056644606,0.00017662002056644606,0.0
2020-09-02,0.002757508929609995,0.002757508929609995,0.0
2020-09-03,0.005105743351693684,0.005105743351693684,0.0
2020-09-04,-0.0018768443213219204,-0.0018768443213219204,0.0
2020-09-08,0.013681969079553304,0.013681969079553304,0.0
2020-09-09,-0.0032106899664339833,-0.0032106899664339833,0.0
2020-09-10,0.0025282052449857708,0.0025282052449857708,0.0
2020-09-11,-0.002686194448372253,-0.002686194448372253,0.0
2020-09-14,0.0004758791003784289,0.0004758791003784289,0.0
2020-09-15,-0.0031189539517324535,-0.0031189539517324535,0.0
2020-09-16,-0.005069809457069242,-0.005069809457069242,0.0
2020-09-17,-0.0039997177595152466,-0.0039997177595152466,0.0
2020-09-18,-0.0020217090249746413,-0.0020217090249746413,0.0
2020-09-21,0.009170514617864174,0.009170514617864174,0.0
2020-09-22,0.0029518074090654437,0.0029518074090654437,0.0
2020-09-23,0.000781857432621082,0.000781857432621082,0.0
2020-09-24,-0.0018711134820482399,-0.0018711134820482399,0.0
2020-09-25,0.00197748963320425,0.00197748963320425,0.0
2020-09-28,6.777256819679822e-05,6.777256819679822e-05,0.0
2020-09-29,0.008710947502294666,0.008710947502294666,0.0
2020-09-30,-0.010797687678140553,-0.010797687678140553,0.0
2020-10-01,0.002862620105213205,0.002862620105213205,0.0
2020-10-02,0.002068582105165877,0.002068582105165877,0.0
2020-10-05,-0.005460192749808978,-0.005460192749808978,0.0
2020-10-06,-0.0012443192888994333,-0.0012443192888994333,0.0
2020-10-07,-0.002137547035020225,-0.002137547035020225,0.0
2020-10-08,-0.0012620588518571882,-0.0012620588518571882,0.0
2020-10-09,-0.0035706057204763927,-0.0035706057204763927,0.0
2020-10-12,0.0010254784863184137,0.0010254784863184137,0.0
2020-10-13,-0.00024238545701299203,-0.00024238545701299203,0.0
2020-10-14,-0.0013509440062188954,-0.0013509440062188954,0.0
2020-10-15,-0.000423231278835393,-0.000423231278835393,0.0
2020-10-16,0.00098046779517735,0.00098046779517735,0.0
2020-10-19,-0.0005724990318225222,-0.0005724990318225222,0.0
2020-10-20,-0.0012108338659271626,-0.0012108338659271626,0.0
2020-10-21,-0.0035777369291883207,-0.0035777369291883207,0.0
2020-10-22,-0.00019882820148604574,-0.00019882820148604574,0.0
2020-10-23,0.00042050569068546493,0.00042050569068546493,0.0
2020-10-26,0.004543296013885148,0.004543296013885148,0.0
2020-10-27,-0.0016060185832079995,-0.0016060185832079995,0.0
2020-10-28,0.006875311836961578,0.006875311836961578,0.0
2020-10-29,0.0016380048276994363,0.0016380048276994363,0.0
2020-10-30,-0.0010597785871782855,-0.0010597785871782855,0.0
2020-11-02,-0.00038640339500184114,-0.00038640339500184114,0.0
2020-11-03,-0.004858202757084853,-0.004858202757084853,0.0
2020-11-04,-0.0024194012966477843,-0.0024194012966477843,0.0
2020-11-05,-0.004909159543732305,-0.004909159543732305,0.0
2020-11-06,0.0009318034009169921,0.0009318034009169921,0.0
2020-11-09,-0.0072747588572626455,-0.0072747588572626455,0.0
2020-11-10,-0.011634434812367535,-0.011634434812367535,0.0
2020-11-11,0.0007220832441254023,0.0007220832441254023,0.0
2020-11-12,0.009310467440784639,0.009310467440784639,0.0
2020-11-13,-0.0010195995336605922,-0.0010195995336605922,0.0
2020-11-16,-0.0030230487691675994,-0.0030230487691675994,0.0
2020-11-17,-0.003101969917798972,-0.003101969917798972,0.0
2020-11-18,-0.0036504490936106007,-0.0036504490936106007,0.0
2020-11-19,0.0029459053582215123,0.0029459053582215123,0.0
2020-11-20,-0.00024863373347529743,-0.00024863373347529743,0.0
2020-11-23,-0.005606172980343008,-0.005606172980343008,0.0
2020-11-24,-0.007029781095397669,-0.007029781095397669,0.0
2020-11-25,0.0005250874141069444,0.0005250874141069444,0.0
2020-11-27,-0.0016653280838767094,-0.0016653280838767094,0.0
2020-11-30,0.00233816206911999,0.00233816206911999,0.0
2020-12-01,0.0032296384032866046,0.0032296384032866046,0.0
2020-12-02,0.000894797551289506,0.000894797551289506,0.0
2020-12-03,0.0003215268726633161,0.0003215268726633161,0.0
2020-12-04,-0.0024160609253502303,-0.0024160609253502303,0.0
2020-12-07,0.004518232097345882,0.004518232097345882,0.0
2020-12-08,0.0019469722908927209,0.0019469722908927209,0.0
2020-12-09,-0.0023060713127284437,-0.0023060713127284437,0.0
2020-12-10,-0.0038978707195493054,-0.0038978707195493054,0.0
2020-12-11,0.0006126513955314935,0.0006126513955314935,0.0
2020-12-14,-0.0032873180807849855,-0.0032873180807849855,0.0
2020-12-15,-0.005204256662077199,-0.005204256662077199,0.0
2020-12-16,0.00018174556734488394,0.00018174556734488394,0.0
2020-12-17,-0.0035926404639166146,-0.0035926404639166146,0.0
2020-12-18,0.00042564184460785234,0.00042564184460785234,0.0
2020-12-21,0.0029799434147563643,0.0029799434147563643,0.0
2020-12-22,0.0037265276897536673,0.0037265276897536673,0.0
2020-12-23,-0.006303532857602217,-0.006303532857602217,0.0
2020-12-24,-0.002601338861237922,-0.002601338861237922,0.0
2020-12-28,0.0063178275405258175,0.0063178275405258175,0.0
2020-12-29,-0.005762199048795142,-0.005762199048795142,0.0
2020-12-30,-0.0059954594138416795,-0.0059954594138416795,0.0
2020-12-31,-0.008188068832669626,-0.008188068832669626,0.0
2021-01-04,0.0050416439610867945,0.0050416439610867945,0.0
2021-01-05,-0.014258980323139447,-0.014258980323139447,0.0
2021-01-06,-0.001754835036340302,-0.001754835036340302,0.0
2021-01-07,-0.0005364686819900202,-0.0005364686819900202,0.0
2021-01-08,-0.004000125922530447,-0.004000125922530447,0.0
2021-01-11,0.0038897505638882156,0.0038897505638882156,0.0
2021-01-12,-0.021872740887400818,-0.021872740887400818,0.0
2021-01-13,0.0009846665934427734,0.0009846665934427734,0.0
2021-01-14,-0.009216879699690522,-0.009216879699690522,0.0
2021-01-15,0.0026155023810287975,0.0026155023810287975,0.0
2021-01-19,0.0049687735429141434,0.0049687735429141434,0.0
2021-01-20,0.0029940448822556257,0.0029940448822556257,0.0
2021-01-21,8.932314943689297e-05,8.932314943689297e-05,0.0
2021-01-22,0.019511584793510152,0.019511584793510152,0.0
2021-01-25,-0.009452442845643757,-0.009452442845643757,0.0
2021-01-26,-0.011484150553834852,-0.011484150553834852,0.0
2021-01-27,0.00385337132962371,0.00385337132962371,0.0
2021-01-28,0.00486990532982628,0.00486990532982628,0.0
2021-01-29,-0.005997660815989579,-0.005997660815989579,0.0
2021-02-01,-0.004547431704851167,-0.004547431704851167,0.0
2021-02-02,-0.0035639715643293766,-0.0035639715643293766,0.0
2021-02-03,0.0005101649135046794,0.0005101649135046794,0.0
2021-02-04,-0.005688285040521678,-0.005688285040521678,0.0
2021-02-05,-0.0008703617369652884,-0.0008703617369652884,0.0
2021-02-08,-0.0024669021625573296,-0.0024669021625573296,0.0
2021-02-09,0.0014985262942326088,0.0014985262942326088,0.0
2021-02-10,-0.0008194143462823937,-0.0008194143462823937,0.0
2021-02-11,0.0010405263038608364,0.0010405263038608364,0.0
2021-02-12,-0.0018225619786544065,-0.0018225619786544065,0.0
2021-02-16,-0.0012131310952104737,-0.0012131310952104737,0.0
2021-02-17,-0.001739214733948735,-0.001739214733948735,0.0
2021-02-18,0.0008899567992152608,0.0008899567992152608,0.0
2021-02-19,0.0016331885025986964,0.0016331885025986964,0.0
2021-02-22,-0.000525451886187682,-0.000525451886187682,0.0
2021-02-23,-0.0026580897157196053,-0.0026580897157196053,0.0
2021-02-24,-0.0031073444011935486,-0.0031073444011935486,0.0
2021-02-25,0.008173047836444666,0.008173047836444666,0.0
2021-02-26,0.003295764428104137,0.003295764428104137,0.0
2021-03-01,-0.003991539200241508,-0.003991539200241508,0.0
2021-03-02,0.0021254329863712607,0.0021254329863712607,0.0
2021-03-03,0.0010699023845428422,0.0010699023845428422,0.0
2021-03-04,0.001421947878629311,0.001421947878629311,0.0
2021-03-05,0.00020379588046928352,0.00020379588046928352,0.0
2021-03-08,0.008709135584393804,0.008709135584393804,0.0
2021-03-09,-0.004770812725285624,-0.004770812725285624,0.0
2021-03-10,-0.004784815088637321,-0.004784815088637321,0.0
2021-03-11,0.00026907936792770044,0.00026907936792770044,0.0
2021-03-12,0.009483180068465873,0.009483180068465873,0.0
2021-03-15,-0.0008305382658936121,-0.0008305382658936121,0.0
2021-03-16,-0.0010490111418998325,-0.0010490111418998325,0.0
2021-03-17,0.0007734186476003882,0.0007734186476003882,0.0
2021-03-18,0.008909160737947487,0.008909160737947487,0.0
2021-03-19,-0.004305178746423787,-0.004305178746423787,0.0
2021-03-22,-0.002742042815764073,-0.002742042815764073,0.0
2021-03-23,9.125119713176543e-05,9.125119713176543e-05,0.0
2021-03-24,-0.005767399449040808,-0.005767399449040808,0.0
2021-03-25,0.0039680293649803884,0.0039680293649803884,0.0
2021-03-26,0.000147255851914383,0.000147255851914383,0.0
2021-03-29,0.0011268658182040443,0.0011268658182040443,0.0
2021-03-30,-7.014005672688188e-05,-7.014005672688188e-05,0.0
2021-03-31,0.004189394587862695,0.004189394587862695,0.0
2021-04-01,-0.00710944218693187,-0.00710944218693187,0.0
2021-04-05,0.0031731198891779954,0.0031731198891779954,0.0
2021-04-06,0.0008135418406816044,0.0008135418406816044,0.0
2021-04-07,-0.0030495474693285445,-0.0030495474693285445,0.0
2021-04-08,0.00470054647324864,0.00470054647324864,0.0
2021-04-09,-0.00024996591739003286,-0.00024996591739003286,0.0
2021-04-12,-0.0025565328422101504,-0.0025565328422101504,0.0
2021-04-13,0.0031147225419247563,0.0031147225419247563,0.0
2021-04-14,0.004956099765561668,0.004956099765561668,0.0
2021-04-15,0.0033412721683135447,0.0033412721683135447,0.0
2021-04-16,-0.0015681990486444426,-0.0015681990486444426,0.0
2021-04-19,0.0010218666085879313,0.0010218666085879313,0.0
2021-04-20,-0.001443015181427952,-0.001443015181427952,0.0
2021-04-21,0.006516285261544551,0.006516285261544551,0.0
2021-04-22,0.0013402059706326347,0.0013402059706326347,0.0
2021-04-23,0.004401576693893169,0.004401576693893169,0.0
2021-04-26,0.00747531571444282,0.00747531571444282,0.0
2021-04-27,-0.0014221419956900617,-0.0014221419956900617,0.0
2021-04-28,0.00010764506556978641,0.00010764506556978641,0.0
2021-04-29,0.0005039176317904243,0.0005039176317904243,0.0
2021-04-30,0.000961150507760033,0.000961150507760033,0.0
2021-05-03,0.0014806993613814341,0.0014806993613814341,0.0
2021-05-04,0.0023113274941892145,0.0023113274941892145,0.0
2021-05-05,0.004280437550966138,0.004280437550966138,0.0
2021-05-06,0.0023267141862846363,0.0023267141862846363,0.0
2021-05-07,0.0005379021168349972,0.0005379021168349972,0.0
2021-05-10,-0.0016605488595407413,-0.0016605488595407413,0.0
2021-05-11,0.003734568403523354,0.003734568403523354,0.0
2021-05-12,-0.000607908624111843,-0.000607908624111843,0.0
2021-05-13,-0.00835759164741486,-0.00835759164741486,0.0
2021-05-14,-0.002402551616962313,-0.002402551616962313,0.0
2021-05-17,-0.001630147994347757,-0.001630147994347757,0.0
2021-05-18,0.0005429659545247112,0.0005429659545247112,0.0
2021-05-19,-0.004014230983728972,-0.004014230983728972,0.0
2021-05-20,-0.0016458689578328124,-0.0016458689578328124,0.0
2021-05-21,0.0005100247173369645,0.0005100247173369645,0.0
2021-05-24,0.0009663907366355757,0.0009663907366355757,0.0
2021-05-25,-0.00688010721691339,-0.00688010721691339,0.0
2021-05-26,0.0019028703656833906,0.0019028703656833906,0.0
2021-05-27,0.010232431268095536,0.010232431268095536,0.0
2021-05-28,-0.0015481602169202335,-0.0015481602169202335,0.0
2021-06-01,0.003881010628852301,0.003881010628852301,0.0
2021-06-02,0.0006735147889636818,0.0006735147889636818,0.0
2021-06-03,-0.005511575408439217,-0.005511575408439217,0.0
2021-06-04,0.0045351685473895885,0.0045351685473895885,0.0
2021-06-07,0.001053606963726484,0.001053606963726484,0.0
2021-06-08,0.00033690679986652587,0.00033690679986652587,0.0
2021-06-09,-0.0010862501410733,-0.0010862501410733,0.0
2021-06-10,0.0013003789318123161,0.0013003789318123161,0.0
2021-06-11,-0.0014751907358632513,-0.0014751907358632513,0.0
2021-06-14,-0.0014870939914245075,-0.0014870939914245075,0.0
2021-06-15,-0.003449142867138434,-0.003449142867138434,0.0
2021-06-16,-0.0029050192021882193,-0.0029050192021882193,0.0
2021-06-17,-0.010301739632937004,-0.010301739632937004,0.0
2021-06-18,-0.00016318171965755244,-0.00016318171965755244,0.0
2021-06-21,0.004892342224473076,0.004892342224473076,0.0
2021-06-22,0.00010018013929403236,0.00010018013929403236,0.0
2021-06-23,0.0019533779077612083,0.0019533779077612083,0.0
2021-06-24,0.0007121998727769027,0.0007121998727769027,0.0
2021-06-25,0.000595469679912313,0.000595469679912313,0.0
2021-06-28,-0.0009173414937440894,-0.0009173414937440894,0.0
2021-06-29,-0.0015861989087886212,-0.0015861989087886212,0.0
2021-06-30,0.003311695493023735,0.003311695493023735,0.0
2021-07-01,-0.0004498757616817461,-0.0004498757616817461,0.0
2021-07-02,0.0019817256270673964,0.0019817256270673964,0.0
2021-07-06,-0.008410214420269839,-0.008410214420269839,0.0
2021-07-07,-0.0021971835604979277,-0.0021971835604979277,0.0
2021-07-08,-0.003398076057226418,-0.003398076057226418,0.0
2021-07-09,0.006948865718235751,0.006948865718235751,0.0
2021-07-12,0.0007791463819797705,0.0007791463819797705,0.0
2021-07-13,5.474261082882631e-06,5.474261082882631e-06,0.0
2021-07-14,-0.0018712457940625194,-0.0018712457940625194,0.0
2021-07-15,-0.0033720854042768363,-0.0033720854042768363,0.0
2021-07-16,-0.0012677511336335369,-0.0012677511336335369,0.0
2021-07-19,-0.015566444607251602,-0.015566444607251602,0.0
2021-07-20,0.005660735314093081,0.005660735314093081,0.0
2021-07-21,0.009102850254597148,0.009102850254597148,0.0
2021-07-22,0.0015475900841521242,0.0015475900841521242,0.0
2021-07-23,0.001969802065580841,0.001969802065580841,0.0
2021-07-26,0.0036846445604362564,0.0036846445604362564,0.0
2021-07-27,-0.002675668127333434,-0.002675668127333434,0.0
2021-07-28,0.0007355190411755543,0.0007355190411755543,0.0
2021-07-29,0.004946747273693122,0.004946747273693122,0.0
2021-07-30,-0.0038594041402629314,-0.0038594041402629314,0.0
2021-08-02,-0.005253424621252995,-0.005253424621252995,0.0
2021-08-03,-0.0018135520656684606,-0.0018135520656684606,0.0
2021-08-04,-0.0044303152011043396,-0.0044303152011043396,0.0
2021-08-05,0.005011099025830574,0.005011099025830574,0.0
2021-08-06,0.002912071857958736,0.002912071857958736,0.0
2021-08-09,-0.002428138806605204,-0.002428138806605204,0.0
2021-08-10,0.00507025289802846,0.00507025289802846,0.0
2021-08-11,0.0013266278302634864,0.0013266278302634864,0.0
2021-08-12,0.0035236341471883235,0.0035236341471883235,0.0
2021-08-13,-0.001073785128097411,-0.001073785128097411,0.0
2021-08-16,-0.0027891371775761015,-0.0027891371775761015,0.0
2021-08-17,-0.006567760678629106,-0.006567760678629106,0.0
2021-08-18,-0.004373576419461093,-0.004373576419461093,0.0
2021-08-19,-0.00746351593812748,-0.00746351593812748,0.0
2021-08-20,-0.0018719723672726756,-0.0018719723672726756,0.0
2021-08-23,0.008416393029393123,0.008416393029393123,0.0
2021-08-24,0.006056196605787845,0.006056196605787845,0.0
2021-08-25,0.003846666696479977,0.003846666696479977,0.0
2021-08-26,-0.002575362364395701,-0.002575362364395701,0.0
2021-08-27,0.003413523985273635,0.003413523985273635,0.0
2021-08-30,0.0008508765839445172,0.0008508765839445172,0.0
2021-08-31,-0.0022440294176748134,-0.0022440294176748134,0.0
