Date,long_rets,short_rets
2017-07-11,0.001461500839953299,-0.0006126897719861552
2017-07-12,0.0034492617179842523,-0.004670464013138093
2017-07-13,0.00034240745453191664,0.003246455668025829
2017-07-14,0.004140516117016578,-0.0033501274493713865
2017-07-17,0.002160824156919915,0.0002981219274156167
2017-07-18,0.005399455752431537,-0.004030582998243888
2017-07-19,0.0006596343808841019,-0.001978261658885498
2017-07-20,0.0014680046566282463,-0.0007699497178585699
2017-07-21,0.0011761125246698826,-0.0023361821421592583
2017-07-24,-0.0007140456577916287,0.002171095022989901
2017-07-25,0.0006293690288537491,0.007667296893651074
2017-07-26,0.0047218208183365685,-0.004296586494675788
2017-07-27,-0.0034843891466256145,0.0016981185089212161
2017-07-28,0.0012925666306937717,-0.004419526000160376
2017-07-31,0.0013840261356535591,-3.2605417780115194e-05
2017-08-01,0.00015458585763807454,0.0014696811455157711
2017-08-02,0.0007805651000647357,0.0016277994873419145
2017-08-03,0.00035259981261368266,-0.004795202912084153
2017-08-04,-0.0020958754992064332,0.007211505370874023
2017-08-07,0.0007980208287282957,-0.0003198308956120918
2017-08-08,-0.0028580352627427547,-0.0008708524772228063
2017-08-09,-0.0013173260030083906,-0.005018763780712856
2017-08-10,-0.0038609982652333583,-0.005848147895046572
2017-08-11,0.0021858388027022725,-0.0019324278491253237
2017-08-14,0.0010288054233883424,0.003907073530053283
2017-08-15,-0.0018062106983280934,0.006533154683592239
2017-08-16,0.0035558903407624646,-0.004723835953626534
2017-08-17,-0.003942025694717336,-0.003850727852616859
2017-08-18,0.002379633859728173,-0.0009162747411852681
2017-08-21,0.0017864078084921,-0.0018070384617062628
2017-08-22,0.00017668953036723304,0.0037135013903275118
2017-08-23,0.0014755723749569208,-0.004220815134496568
2017-08-24,0.000760171808595139,0.0030486789781397155
2017-08-25,0.00303104146558419,-0.003429634419865455
2017-08-28,0.0007884133346036369,-0.004445700074300848
2017-08-29,-0.0003384784745326515,0.00019092543812704288
2017-08-30,-0.0004030033773922057,0.002444916620493856
2017-08-31,0.0038358613046463545,-0.004566531043589919
2017-09-01,-0.0007922018719217715,0.0027025275195299717
2017-09-05,0.0014465599136823778,-0.008352010412667928
2017-09-06,0.00045782091072747114,0.0030665120912625964
2017-09-07,0.002277851865201401,-0.006667799727364936
2017-09-08,-0.0011222998690638129,0.0015668649070707977
2017-09-11,-0.0006323198297243724,0.008948218675289788
2017-09-12,-0.001086951345035061,0.001144400115239731
2017-09-13,-0.0013218331544675376,0.0026705327915972936
2017-09-14,0.0002496728057838893,-0.0020194117160270784
2017-09-15,0.0005398455425124974,0.0019813326113770767
2017-09-18,-0.0013185418404762402,0.004090022773048332
2017-09-19,0.0007113959013769458,0.0007478584895728797
2017-09-20,-0.0022510431923427263,0.004143668887690802
2017-09-21,-0.0006075573159011057,0.004962765758530872
2017-09-22,0.000929221202236813,-0.002529613669194197
2017-09-25,-0.0007607401622371351,-0.004432003956048436
2017-09-26,-0.0007547599213227924,0.004035892801914205
2017-09-27,-0.001674327015137561,0.005853253995926496
2017-09-28,0.0007195727723484616,0.00016707704466397755
2017-09-29,0.0007120826108744259,0.0017391312584399054
2017-10-02,-0.0005319803604725136,0.0039703700834392095
2017-10-03,0.0002557486746940428,0.00011821307622226932
2017-10-04,0.0011958893192448121,0.00036116198528834053
2017-10-05,-0.0012326199259211491,0.0002667999208661406
2017-10-06,-0.0006180097887480999,-0.0017605394373574655
2017-10-09,-0.00012759457277590009,0.0018419939839154462
2017-10-10,0.0012741435256105244,-0.0037160287291588033
2017-10-11,0.0006264969071523096,-0.0010559511069271423
2017-10-12,0.00021616966302114395,-0.002185343740907202
2017-10-13,0.0009644856863060578,-0.0075816067964533775
2017-10-16,-0.00023002387960206912,0.005248712650353205
2017-10-17,-3.003359034405847e-05,0.0034607275052791573
2017-10-18,0.00021660607758844348,0.004336484080285745
2017-10-19,0.0007552074297568531,-0.005821110686998978
2017-10-20,-0.0018614042592238957,0.009176675705127254
2017-10-23,-0.00035676035279666647,-0.005513813150431823
2017-10-24,-0.0003386967432716497,0.0011794576662540052
2017-10-25,-0.0019273569030242585,0.0030149861339762245
2017-10-26,-0.0016548587523103075,0.004041529441443526
2017-10-27,0.0008156153420007786,0.00014349083581280397
2017-10-30,0.0009539420707994821,-0.003334938697587841
2017-10-31,-0.0009017204989031955,0.0043615418304184
2017-11-01,0.0001363563438138632,-0.002923916619486925
2017-11-02,3.340376211880648e-05,-0.003631076780450949
2017-11-03,-0.0010786576240524532,0.001667851504685168
2017-11-06,0.0012352580038607899,-0.0071108371821979105
2017-11-07,-0.0035057657828678687,0.0015790734990220765
2017-11-08,-0.001452677743331177,0.0011903121638384348
2017-11-09,-0.0016954685561987681,0.0001715834344713241
2017-11-10,-0.0001296681733115049,-0.00039197993567320394
2017-11-13,-0.00019574626363937238,0.0036060372738317813
2017-11-14,-0.0010001114637903535,0.004517691640666707
2017-11-15,0.0008058404585727549,-0.00016778225583522377
2017-11-16,0.0036048484172595953,0.002526062256818385
2017-11-17,0.0009058429058333624,-0.009432584740981322
2017-11-20,-0.0005212195433663485,0.0075783153511432035
2017-11-21,0.0022461483625450104,-0.0007998834029613794
2017-11-22,0.0039389903127614945,-0.005729643932021969
2017-11-24,0.0010193560081536907,0.007807603526653891
2017-11-27,-0.0020721130621263843,-0.0016641399076731058
2017-11-28,0.000382369846520212,0.0014720214210750177
2017-11-29,-0.002122320867312142,-0.003019349428414403
2017-11-30,0.00043837546907143064,0.009056932413377293
2017-12-01,0.0024047900214856774,-0.005663458497628284
2017-12-04,-0.0011310912897263179,0.009190469853776745
2017-12-05,-0.0025916461500014036,0.0021717153686330423
2017-12-06,-0.00013435977493080948,0.008254992471849187
2017-12-07,-0.0025165172439921358,0.007397871388854211
2017-12-08,-0.00037768183951524334,0.0008312567471905204
2017-12-11,0.0002865246929144225,0.004152123901556458
2017-12-12,-0.00043537880264611737,0.006518999776100307
2017-12-13,0.004703312844092295,-0.004093430548820626
2017-12-14,-0.00048426124865177825,-0.0014938976176095192
2017-12-15,0.001021349279672798,0.0013962009193270709
2017-12-18,0.0009670377971970716,-0.0025585668565187764
2017-12-19,-0.001542042521991558,-0.0003664313313859485
2017-12-20,0.0004932458351086347,-0.0008295762373338868
2017-12-21,0.0006559301538059882,-0.0012994559770068868
2017-12-22,0.0018916484748076451,-0.00042193571570403864
2017-12-26,0.0016998099152615732,-0.00448689643602494
2017-12-27,0.002929906663092837,-0.0046736335401661834
2017-12-28,0.0012040873820547554,-0.005304310361849863
2017-12-29,0.002328631353726892,-0.002001720034861549
2018-01-02,0.001610827945641746,-0.009124437713530501
2018-01-03,0.00016139510052843014,-0.001318351956846833
2018-01-04,0.0024119435949526103,0.0031503720459522175
2018-01-05,-2.3108440601006942e-05,0.004900196152297175
2018-01-08,-0.001446732608674089,0.004811745853636601
2018-01-09,-0.003087232916046845,-0.006618966219535867
2018-01-10,-0.0004909240595986281,-0.0010902283306605761
2018-01-11,0.0027365312387055292,-0.0015731128386402616
2018-01-12,0.003716045342652922,0.0008653404507037638
2018-01-16,0.0014110958256708735,0.002784303470238104
2018-01-17,-0.0008405427377387157,-0.007013638131293817
2018-01-18,-0.0010878034647737451,0.0014670181760535373
2018-01-19,-0.0005388581921970553,0.0009397253971705865
2018-01-22,0.0014552252126268338,-0.0013899311068176945
2018-01-23,0.0027530663234901225,-0.002082653234307846
2018-01-24,0.002880378326295437,-0.01475752808616361
2018-01-25,1.5995732201495736e-05,0.003147722999059896
2018-01-26,0.0008304543424359398,-0.008531671569715175
2018-01-29,-0.003937588414836643,-0.001601362406853804
2018-01-30,-0.002058611607733564,-0.0028361095315789474
2018-01-31,0.002483899144719878,0.004249306015056319
2018-02-01,0.00039072147071651277,-0.0016301267667704817
2018-02-02,-0.006954972852198095,0.008090729190420011
2018-02-05,-0.0035047394777497766,0.003442725339888138
2018-02-06,0.0012255955869917873,-0.004981085183406272
2018-02-07,-0.005700037664465547,-0.0005485512101421515
2018-02-08,-0.005962504226779681,0.0003180311335365838
2018-02-09,-0.0030756860791863712,0.004908245314308226
2018-02-12,0.003834356706603872,-0.008789115526457239
2018-02-13,0.0010820660865074746,-0.0018730138753938067
2018-02-14,0.0028242371067205034,-0.004241066438096981
2018-02-15,0.005566971862678663,-0.005789094407728693
2018-02-16,0.0009278730888643506,0.005505080065745735
2018-02-20,-0.005196606367146226,0.0053333500017441055
2018-02-21,-0.004040597956378175,0.0017293072641623285
2018-02-22,0.0023254320660249335,-0.006015724260427364
2018-02-23,0.0038356346397334182,0.0003314586645818087
2018-02-26,0.001520859056831259,-0.004981627533079784
2018-02-27,-0.004678852045817495,0.0014831729084340856
2018-02-28,-0.0018387747726566301,-0.006084273686113865
2018-03-01,-0.001565353258298202,-0.013422424719219766
2018-03-02,0.0008758490975018273,0.0017107541486258001
2018-03-05,-0.0014182955781507406,-0.0018468953224486878
2018-03-06,0.0029824500048720283,-0.0009018595449060832
2018-03-07,-0.00022512061011365856,0.001650549201043896
2018-03-08,-0.0028674846903908495,-0.0015474780020132213
2018-03-09,0.0007996227139712987,0.002137996119824574
2018-03-12,0.0018874403770863207,-0.0011025608198456979
2018-03-13,-0.00019957713099105182,-0.00038455395065210114
2018-03-14,0.0010964364624839024,0.0008723950382073633
2018-03-15,-0.0031332736754665883,0.002413050698620262
2018-03-16,-0.0009182327295659273,0.0023814561920497135
2018-03-19,0.0011032093280384308,0.004348804906425738
2018-03-20,-0.003806035930044259,0.0008828089815436651
2018-03-21,0.006436034534170897,-0.001569340207977781
2018-03-22,-0.0010554567250054248,-7.87919910222987e-05
2018-03-23,0.0011483596541809662,-0.0007159149810646846
2018-03-26,0.004096334268169376,0.0003856836387713589
2018-03-27,-0.0010078771994696282,0.0006112166608354948
2018-03-28,-0.0034154737289475738,0.0008105021643108636
2018-03-29,0.0024029696100503696,-0.004987194999655451
2018-04-02,-8.890014055088912e-06,0.00041068057849199104
2018-04-03,-0.0013224818964747823,0.0011182291182564583
2018-04-04,-0.00021949315251517672,0.001223410163560006
2018-04-05,-0.0025186456467451673,-0.0011016546381549632
2018-04-06,0.002316807110042632,-0.0009698275284955313
2018-04-09,0.0028797977116150906,-0.0010192707185439317
2018-04-10,0.0034198797449477764,0.001086203635165938
2018-04-11,0.00038029685081517414,-0.00014554156902282553
2018-04-12,-0.0019535403551639357,0.0007159371333113848
2018-04-13,0.0009659143261622259,-0.000151586358668053
2018-04-16,0.001823701462295158,0.0003054179297637817
2018-04-17,-0.002004499774943762,-5.807053803596839e-06
2018-04-18,0.0017076111701143644,-0.0001851776281349324
2018-04-19,-0.004781467443475408,0.0008332281234979367
2018-04-20,-0.0046846197214924805,0.0011657077421256662
2018-04-23,-0.0045856574486502,0.0009801199613456025
2018-04-24,0.0003695238474364351,-0.0010035476047655064
2018-04-25,-0.003972722984539303,-5.1703280930200804e-05
2018-04-26,-0.0017001321843744298,-0.0003988730338935507
2018-04-27,-0.001731950297484146,-0.0008202265864103828
2018-04-30,-0.002801057317405292,0.0003191445792501444
2018-05-01,-0.006559838481123669,-0.00033404009820877707
2018-05-02,-0.002045018536362282,0.0004891128571837904
2018-05-03,0.004472414235300112,-0.0016089615777670322
2018-05-04,-0.0003327469965505799,0.0013613439066157242
2018-05-07,-0.0006858384368543632,0.0010470645881544018
2018-05-08,-0.003480386449667891,-0.00045170089798536925
2018-05-09,0.0005951624564529785,0.001237342987024056
2018-05-10,0.00483919732558293,-0.0006963500072605742
2018-05-11,0.0001298973146201431,0.000589293220969579
2018-05-14,-0.001305921651067657,0.0004444926203823938
2018-05-15,-0.006730017942315006,0.0010582995348578773
2018-05-16,0.0007439533646181264,0.0006362948558572274
2018-05-17,-0.0011561841304147764,-9.608023286964218e-05
2018-05-18,-0.00208467327906118,-0.0022165686386585197
2018-05-21,0.001314324626898877,-0.00019566451849707252
2018-05-22,-0.00035921023568120377,-0.0012654586685741168
2018-05-23,-0.001691012532665134,-0.002290739346512731
2018-05-24,0.002328857510310077,-0.0005107179914978177
2018-05-25,-0.005483134201433223,-0.0018568482674168828
2018-05-29,-0.004717297627736797,-0.002206195711256707
2018-05-30,0.0062354978360302515,0.002306108537069485
2018-05-31,-0.0008710357852629541,-0.00024302462738530896
2018-06-01,-0.0026268877222529142,0.0012081423857174766
2018-06-04,0.0030676357399529626,0.0016059426453189115
2018-06-05,0.0032570804083149538,-0.000943375597299001
2018-06-06,0.0033730372796790683,0.0014671468609507637
2018-06-07,-0.00021386271631605952,-0.0024340789251930737
2018-06-08,-1.736487825641943e-05,0.0015214164207203165
2018-06-11,-0.0014837319335686246,7.482574742423214e-05
2018-06-12,-0.002280772204792333,0.0008265846145317276
2018-06-13,0.0022076162291842826,0.0004677154529527642
2018-06-14,-0.009565303556240027,0.0005328780835725137
2018-06-15,-0.005180454933204564,-0.0008838872343496786
2018-06-18,-0.0007541138858001564,0.00036833111390349493
2018-06-19,-0.006507801427166871,0.0004844474989414553
2018-06-20,-8.998811892361119e-05,0.0007150676466253594
2018-06-21,0.001833428439237928,-0.0017382791474472093
2018-06-22,0.005422126407652501,-0.0007561899852349333
2018-06-25,-0.002908450465032436,0.0002413559933260384
2018-06-26,-0.00029102284761786646,9.507788928747875e-05
2018-06-27,-0.005118985251984439,-0.0005870358627375778
2018-06-28,0.00042683501038627374,0.0007326661596772633
2018-06-29,0.007336737264135791,-0.000830824190949864
2018-07-02,-0.005597947050018247,0.0015223644804434177
2018-07-03,0.002693334380462437,-0.004440721383772931
2018-07-05,0.001036563384255976,-0.0002741255975181562
2018-07-06,0.002147605976346278,-0.004021014746805867
2018-07-09,0.0009426334001903361,0.0025785317879208373
2018-07-10,-0.0013915673004031182,0.0038059267295782423
2018-07-11,-0.007356597260361449,0.0008000788172408806
2018-07-12,0.0014161426612429276,-0.00031224448895976324
2018-07-13,0.0002941576654997792,-0.0001247092855727397
2018-07-16,-0.0010512628136779114,0.000421466932060969
2018-07-17,-0.003782653035477375,0.00031079792991401214
2018-07-18,-0.00031711027182040896,0.00040659785278506356
2018-07-19,-0.0018729221843639785,-0.0035914607322320973
2018-07-20,0.005599326896415489,-0.0001939461860733662
2018-07-23,-0.0017067060419302415,0.0036726498330687226
2018-07-24,0.002824061344076003,-0.0010275944141466588
2018-07-25,0.004028709324388306,-0.004455572346035851
2018-07-26,-0.003680144297150096,0.0010921924998812864
2018-07-27,0.00018749370314893567,-0.0014037163128158934
2018-07-30,0.0005106801630325722,-0.0023414973550614
2018-07-31,-0.00011970308185987356,-0.0019017481916877527
2018-08-01,-0.0029569129638626892,0.0030748756101754405
2018-08-02,-0.0007005255739516907,0.00014647238215146713
2018-08-03,0.001827040425286219,-0.0037866494462332947
2018-08-06,-0.000938198419120704,-0.0016281231672065292
2018-08-07,0.00041647447146207404,0.001963821460403822
2018-08-08,-0.001023362081505407,3.943395179514022e-05
2018-08-09,-0.00022986997548554637,0.0029582605454376125
2018-08-10,-7.853075121412199e-05,0.00836155882591974
2018-08-13,-0.002261971681131501,0.0037758124530084436
2018-08-14,-0.001287058581324358,-0.004087375407255007
2018-08-15,-0.00380066358141866,0.0014362838399968217
2018-08-16,0.0009543693941623852,-0.004472644035972762
2018-08-17,0.0032778320308306406,-0.004189006785802267
2018-08-20,0.002786063651299075,0.0013041066909672506
2018-08-21,0.00181208953394614,0.001566086870439346
2018-08-22,0.001932614071311565,0.0011703897233024596
2018-08-23,-0.0031802160972224536,0.005264585296160442
2018-08-24,0.0040556793519667175,-0.002739319051582853
2018-08-27,0.0007416053339582446,3.314939923202819e-05
2018-08-28,-0.0020645204563963467,0.00473655345336354
2018-08-29,0.0016720838473078558,-0.00014925627300263738
2018-08-30,9.826721966279403e-05,0.0032329006503384735
2018-08-31,-0.001005576543582114,-0.001221689824975015
2018-09-04,-0.004746849668050546,0.002294089079477557
2018-09-05,-0.001026215619266801,-0.0011969163224900643
2018-09-06,0.0012042520540884276,-0.002354698270855442
2018-09-07,-0.001837474987022572,0.00503095966875226
2018-09-10,0.0029937235659727654,-0.00019401003978662898
2018-09-11,-0.000840220186367639,0.0021539817756011208
2018-09-12,0.0007412873005296117,-0.005222821907680963
2018-09-13,-0.00035362713345107416,-0.0018588290960068596
2018-09-14,0.0002922481693079222,0.003955662465725846
2018-09-17,-0.00019831781813130364,-0.0012116309989535015
2018-09-18,-0.0017803867762775465,-0.0002443114057895327
2018-09-19,0.00024777141745681893,-0.001538451627661306
2018-09-20,0.0023790669221977778,-0.003081594504019579
2018-09-21,-0.00045652027057152317,-0.0016261678950012903
2018-09-24,0.00027819915036014016,0.0018520994364838335
2018-09-25,6.695910379995779e-05,-0.0003877488070459846
2018-09-26,0.0008312797157785171,-0.0017579509931630669
2018-09-27,0.000113735999633245,0.002525043121450383
2018-09-28,-0.000994266740438815,-0.0026642400345370607
2018-10-01,0.0024821384942551893,0.0020921536947569683
2018-10-02,0.0007247745043199021,-0.006304054250594602
2018-10-03,-0.0024399568208785826,0.00669233572876233
2018-10-04,-0.001104828776438182,0.0027814255795696853
2018-10-05,-0.0011162789030502804,-0.0010350514668858004
2018-10-08,-0.0004580682305379,0.0022971869695758125
2018-10-09,0.00129567953229781,-0.00036111061865525896
2018-10-10,-0.0012738961357246453,0.0038015910384580735
2018-10-11,0.0010119075920236105,-0.010110908759248423
2018-10-12,0.0009844268118666573,-0.003061446876959223
2018-10-15,0.0006791204462070546,-0.005006725651580987
2018-10-16,0.0002793790034544893,-0.0004856747227568748
2018-10-17,-0.0015767669617079267,0.0019123760129608838
2018-10-18,-0.0006547960738515623,0.0036683387367981526
2018-10-19,-0.00039351448245606194,0.00047646133952843934
2018-10-22,-0.0006031335105635612,0.0007161029716138024
2018-10-23,9.734805105915818e-05,-0.0030673591156874834
2018-10-24,0.000362348597008012,0.0023911514563174506
2018-10-25,-0.0006181222210104554,0.0011904814336540126
2018-10-26,0.0013439048702619247,-0.004765769991160779
2018-10-29,-0.0009506151581626748,0.006573752812191507
2018-10-30,-0.0010306765282322022,0.0003202036744260187
2018-10-31,-0.0008462649701007742,0.005331704898170739
2018-11-01,0.0015251488799460692,-0.012976517035430422
2018-11-02,-0.0016615382619301305,0.0021167368995033014
2018-11-05,0.0027184283385688745,-0.0003117485922956762
2018-11-06,-0.0001370756886390964,0.000735983791035336
2018-11-07,0.001026763385868089,-0.002157410816898926
2018-11-08,-0.003911992153759302,0.0032531482089098182
2018-11-09,-0.001302256646265092,0.0010991759037760544
2018-11-12,-0.000813886330149091,0.0014638060848570335
2018-11-13,-0.0015126537383658555,0.00029368088956803045
2018-11-14,0.008633159055711197,-0.0015384815134900616
2018-11-15,-0.0062553744070765974,4.7948755162454076e-05
2018-11-16,0.0066770205880554495,-0.004018536763365156
2018-11-19,0.0023961108616758382,0.0015601091447652227
2018-11-20,-0.006474362868615889,0.004517599749899402
2018-11-21,0.0014894209578841522,-0.0027833525768775707
2018-11-23,-0.0034577680012769117,0.002222293185467554
2018-11-26,-0.002085119888620248,0.00032364047463055495
2018-11-27,-0.0024193107032237015,0.00196128639655372
2018-11-28,0.007108545089456041,-0.006110708258258239
2018-11-29,-0.0008025932209199454,0.00011265454541957553
2018-11-30,-0.0005178529100953123,-1.3352576285633909e-05
2018-12-03,0.0029243922933633194,-0.00520791479199727
2018-12-04,0.0011986623652001987,-0.0026107211932758713
2018-12-06,-0.0005302549697522114,-0.002679382437705531
2018-12-07,0.0023530000414294567,-0.0016108770571754982
2018-12-10,-0.0015611121926780245,-0.00024021751361532533
2018-12-11,-0.00047964736747988564,-0.00015937217914330134
2018-12-12,0.0001315672018709803,0.0006704255441436089
2018-12-13,0.0013520052193555308,-0.0007148559362762669
2018-12-14,-0.0007912613472596574,-0.00017106586403603118
2018-12-17,0.00022459228450288156,-0.002214770590722249
2018-12-18,8.608627239911124e-05,-0.001983901771535279
2018-12-19,-0.0014169303478967139,-0.002545098352898159
2018-12-20,-0.00044490101062031657,0.00031202247607883257
2018-12-21,-0.00036221500056819267,0.0021357660820496573
2018-12-24,0.0006053849327070497,-0.0014927532605446864
2018-12-26,-0.0006117632394626489,0.002400544139648083
2018-12-27,0.0011274512624241857,-0.001601104861595478
2018-12-28,0.0017504005961325002,-0.004244758853101278
2018-12-31,-4.176775839265202e-05,-0.0024775173181783017
2019-01-02,0.0014216070411847965,-0.001588039269931179
2019-01-03,0.0036427690402851764,-0.0037384443222215173
2019-01-04,0.0006677301727891671,-0.0020777273600193808
2019-01-07,-8.122190765549856e-05,-0.001256031438830723
2019-01-08,0.00039675548548884524,-0.00027670306967240505
2019-01-09,0.0022370409393390467,-0.003792042824171946
2019-01-10,-0.0013060075925016561,0.0043240443403912985
2019-01-11,0.0010827915190158642,-0.0011378623497470628
2019-01-14,0.0012714131263922798,0.002015592281264758
2019-01-15,-0.0013369411839574065,-0.0001924644544702932
2019-01-16,2.129295288738915e-05,-0.0015146844004205507
2019-01-17,0.0009655416779090406,-0.0017756906052468437
2019-01-18,-0.00028261893015010754,-0.00023209687413861262
2019-01-22,-0.0005125773153672764,-9.981550002025584e-05
2019-01-23,-5.052760217508237e-05,-0.002845543154328271
2019-01-24,0.0006496124077949794,-0.0014076553560784918
2019-01-25,0.00034705745900248273,-0.004737456081792004
2019-01-28,-0.0010541538373745973,0.0018030366154226627
2019-01-29,-3.067668412158088e-05,-0.0026578091009625982
2019-01-30,0.0027694566689005075,-0.006138060832024226
2019-01-31,-0.00020996305475164562,-0.00498442726810603
2019-02-01,-0.0008445477016088715,0.0017936522084379763
2019-02-04,-0.0011399032334700923,0.0014917762848571142
2019-02-05,0.0008759442235365564,0.0016596792087969997
2019-02-06,5.227737957435197e-05,0.004579315765424339
2019-02-07,-0.0006793383219866717,0.0017846526539049565
2019-02-08,0.0006307508053510655,0.0006719353948089956
2019-02-11,-0.0010154490439239193,0.004122269468316158
2019-02-12,0.00021098158061118403,-0.0025065796971961785
2019-02-13,-0.0012853728196360532,0.0030439601883806566
2019-02-14,0.0003202314438024371,-0.00031714393039379714
2019-02-15,-0.0008476650795822255,-0.003703244919070055
2019-02-19,-0.0014903293706725797,-0.0066575493726819535
2019-02-20,-0.0013477573952356218,-0.001341765221501991
2019-02-21,0.00047744385854460794,0.0027058263205857157
2019-02-22,0.0014132338125503177,-0.003126458216167003
2019-02-25,-0.003522613305347304,-0.0012208360030877352
2019-02-26,0.0002473254496233363,-0.0033963940580502045
2019-02-27,-0.00237094837328993,0.00039350162745952914
2019-02-28,-0.002701984677503426,0.0014431059828891278
2019-03-01,-0.00174921238279961,0.00401923453913096
2019-03-04,0.0008427913685236814,0.0016239976687005236
2019-03-05,0.0004100297511947721,0.0005955127297239138
2019-03-06,0.0004039986983838112,0.002445372325907397
2019-03-07,0.001249521529867657,0.0073626415903294325
2019-03-08,0.0006353963146813711,-0.00255067418421128
2019-03-11,0.00012529336022305815,-0.000761993036881693
2019-03-12,0.0017539051459446126,-0.0032377501310916824
2019-03-13,0.0003295042533849687,-0.00422498612309625
2019-03-14,-0.0007242548233129366,0.002216500807568575
2019-03-15,0.001440986771802195,-0.0037418308593600916
2019-03-18,-4.897933598401361e-05,-0.0010605379412466955
2019-03-19,-8.440031609386516e-06,-0.00081491651614236
2019-03-20,0.003974751498926376,-0.004774266225721707
2019-03-21,0.000143860892384129,0.0030778519544761304
2019-03-22,0.0016516391888411828,0.0035049726176281395
2019-03-25,0.0014827352018089337,-0.0019869427006249073
2019-03-26,0.0001811679406746392,0.0012800583715580733
2019-03-27,0.0009831463108512693,0.00179821669809132
2019-03-28,0.0007084022417577438,0.0027176671026974465
2019-03-29,-0.0003975276113300988,-0.0003304452179675339
2019-04-01,-0.0020319630536525827,-0.000737944624717248
2019-04-02,0.0006523277845179418,-0.0005566882638638103
2019-04-03,-0.0015087820823129231,-0.0014210159465813657
2019-04-04,0.00048559155090301077,-0.0007074408740223082
2019-04-05,0.0011548193647539244,0.0016542561818926986
2019-04-08,-0.0006949349486447471,-0.0012760736597400679
2019-04-09,0.0005620271123451316,-0.0006803004258694857
2019-04-10,0.002095040959897965,-0.0011511758961371982
2019-04-11,-0.0012068514143982931,0.003361607933405224
2019-04-12,-0.001085467124007739,-0.0006896554297674603
2019-04-15,-0.0005200766907582238,-9.330755993556676e-05
2019-04-16,-0.0014254847333212766,0.0034966830533480443
2019-04-17,-0.0007224056871122226,0.001215566170193168
2019-04-18,0.0006639867188745948,0.001506612271102822
2019-04-22,-0.0005986311461506937,0.001550618409746939
2019-04-23,0.0012581135409884213,0.0029428781758656817
2019-04-24,0.0009443714969248513,0.004269798261221107
2019-04-25,0.0003125921154090428,0.0006199543109064525
2019-04-26,0.002141426564743318,-0.0025878758690272125
2019-04-29,-0.001020275223491633,0.00031590093751966556
2019-04-30,0.0008092405762135948,-0.001583071113499971
2019-05-01,-0.0005168818818545443,-0.0008824560910029815
2019-05-02,-0.0014212471520375714,-0.0008824626399002418
2019-05-03,0.0017461063647249274,-0.0034956210017619005
2019-05-06,0.0006260441505950645,0.0043879373339381425
2019-05-07,-0.000369651858382862,-5.7439105549805173e-05
2019-05-08,-0.00015791611823377474,0.004582207134356974
2019-05-09,0.00018871601125437266,0.004172665942622967
2019-05-10,0.001046526138069308,0.001145731113926019
2019-05-13,-0.0006001081025342877,-0.0018230420646619223
2019-05-14,0.0007704416893661139,-0.005559156874306089
2019-05-15,0.0014918414172745934,0.001940422887774048
2019-05-16,-0.00015112145864993237,-0.003606024357428817
2019-05-17,-0.0001256101225706207,0.0048760925555809765
2019-05-20,-8.48755671655291e-05,-0.005957104915541116
2019-05-21,-0.0001008319592730187,-0.0003037133354434514
2019-05-22,0.0004203499732976313,0.0012141288594577125
2019-05-23,0.0016351639211634073,-0.00019911421252525335
2019-05-24,0.0001179685520291362,-0.008695335727443205
2019-05-28,0.001141703378193261,-0.0036105503419597918
2019-05-29,7.368636204372117e-05,0.0033050541584509104
2019-05-30,0.0019868997908025553,-0.008944559590560952
2019-05-31,0.0008834558826804311,0.002419661997330048
2019-06-03,0.001799879885556704,-0.005616972121404665
2019-06-04,0.0003736701930657831,-0.0006848970784048142
2019-06-05,0.0004846155340272481,0.006095582736857438
2019-06-06,0.0011242510671178219,-0.006263595119275078
2019-06-07,0.0035006429211919972,-0.001889409707259074
2019-06-10,-0.0023657233246364854,0.0019234207023362598
2019-06-11,0.00010586902645672648,-0.0019439651107073194
2019-06-12,0.00026544538150551783,0.00047365237676957666
2019-06-13,0.0018776264836076902,-0.0025939663874609553
2019-06-14,-0.00030810933553919255,0.003180833768526025
2019-06-17,-0.0004430487538317568,-0.0017653821833919872
2019-06-18,0.0037155052970198913,0.0018148291285509026
2019-06-19,0.0037144057597368134,-0.0014256650044904024
2019-06-20,0.003096910186132357,-0.009378331694422091
2019-06-21,-0.00279660341744784,-0.0016475249186101507
2019-06-24,0.002208203765820056,-0.004246617077700822
2019-06-25,-0.0008142179986742381,0.0022953127511503415
2019-06-26,-0.0018379649687974902,0.0009750534496060573
2019-06-27,0.0024569717472611883,8.753572304155542e-05
2019-06-28,0.0009137003677182914,0.003825365628819787
2019-07-01,-0.0004216917046865056,0.008983573948819086
2019-07-02,0.002006104288138703,0.002100569503660452
2019-07-03,0.0022011245227499974,-0.005481775336405367
2019-07-05,-0.005100896363611204,0.0068731131945504375
2019-07-08,-0.0008636180911187868,0.0010183735316078757
2019-07-09,-0.0010518140619596658,0.001208717174370538
2019-07-10,0.0014264393587876878,-0.00800476975230184
2019-07-11,-0.0032220558993794352,-0.0011051881178333865
2019-07-12,0.0010559310564279866,-0.0041865308494075295
2019-07-15,0.0012603749120659582,0.00017143560612837856
2019-07-16,-0.0012944183817329663,0.003725106265615739
2019-07-17,0.002219193778845824,-0.00229787146769311
2019-07-18,0.0022270496779835756,-0.004875010527570479
2019-07-19,-0.0017684809611812138,0.00020263390148396682
